volume_z_thr,rsi_thr,bb_thr,tp_exh_pct,tp_late_pct,n_exh,n_late,sharpe,win_rate,total_return,max_dd
0.5,70,0.98,1.2,1.5,26,0,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,70,0.98,1.5,1.5,26,0,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,72,0.8,1.0,1.5,26,12,2.4220510927545105,66.91176470588235,94.51470925880245,-19.812250980588093
0.5,72,0.8,0.8,1.5,26,12,2.318483541487939,66.91176470588235,88.4425539658388,-19.81225098058813
0.5,72,0.8,1.0,1.3,26,12,2.3652070067760844,66.91176470588235,90.71571458104431,-19.812250980588107
0.5,72,0.8,1.0,1.8,26,12,2.462814737369132,66.91176470588235,97.85800374990272,-19.812250980588175
0.5,72,0.8,1.2,1.5,26,12,2.4835969950131833,66.91176470588235,98.6465943453986,-19.81225098058815
0.5,72,0.8,1.5,1.5,26,12,2.534282874350287,66.91176470588235,102.7667932348372,-19.812250980588107
0.5,72,0.85,1.0,1.5,26,9,2.447533272116413,66.91176470588235,96.43583053493936,-19.81225098058813
0.5,72,0.85,0.8,1.5,26,9,2.344276982829724,66.91176470588235,90.30370370167569,-19.812250980588146
0.5,72,0.85,1.0,1.3,26,9,2.4022550474664652,66.91176470588235,93.36057652308585,-19.812250980588193
0.5,72,0.85,1.0,1.8,26,9,2.4724637635564104,66.91176470588235,98.63620557026418,-19.81225098058817
0.5,72,0.85,1.2,1.5,26,9,2.508870674036581,66.91176470588235,100.60852411555973,-19.812250980588132
0.5,72,0.85,1.5,1.5,26,9,2.5593446634002683,66.91176470588235,104.76941608049168,-19.812250980588157
0.5,72,0.9,1.0,1.5,26,3,2.4476223350631137,66.91176470588235,97.09463485501742,-19.812250980588125
0.5,72,0.9,0.8,1.5,26,3,2.3447736235656835,66.91176470588235,90.94194216246987,-19.81225098058815
0.5,72,0.9,1.0,1.3,26,3,2.43635805969216,66.91176470588235,96.31867247886457,-19.812250980588185
0.5,72,0.9,1.0,1.8,26,3,2.4633017934356003,66.91176470588235,98.26144810259045,-19.81225098058812
0.5,72,0.9,1.2,1.5,26,3,2.5087663488665504,66.91176470588235,101.28132276930795,-19.812250980588118
0.5,72,0.9,1.5,1.5,26,3,2.559148922223935,66.91176470588235,105.4561694877815,-19.812250980588153
0.5,72,0.92,1.0,1.5,26,3,2.4476223350631137,66.91176470588235,97.09463485501742,-19.812250980588125
0.5,72,0.92,0.8,1.5,26,3,2.3447736235656835,66.91176470588235,90.94194216246987,-19.81225098058815
0.5,72,0.92,1.0,1.3,26,3,2.43635805969216,66.91176470588235,96.31867247886457,-19.812250980588185
0.5,72,0.92,1.0,1.8,26,3,2.4633017934356003,66.91176470588235,98.26144810259045,-19.81225098058812
0.5,72,0.92,1.2,1.5,26,3,2.5087663488665504,66.91176470588235,101.28132276930795,-19.812250980588118
0.5,72,0.92,1.5,1.5,26,3,2.559148922223935,66.91176470588235,105.4561694877815,-19.812250980588153
0.5,72,0.95,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,72,0.95,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,72,0.95,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
